,filename,width,height,class,xmin,ymin,xmax,ymax
2062,68_ADP MAS eTime 09 30 2021 SOC 1.pdf resized.jpg,765,990,tabel,560,246,697,741
2063,68_ADP MAS eTime.pdf resized.jpg,765,990,tabel,561,246,697,738
2064,68_ADP MAS eTime.pdf resized.jpg,765,990,page_no,632,912,663,941
2065,68_ADP MAS ezLaborManager.pdf resized.jpg,765,990,page_no,632,913,665,943
2066,68_ADP MAS ezLaborManager.pdf resized.jpg,765,990,tabel,561,206,694,603
2067,68_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,tabel,561,192,697,512
2068,68_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,page_no,635,913,665,941
2069,68_ADP Payroll Tax Services.pdf resized.jpg,765,990,page_no,629,910,663,955
2070,68_ADP Payroll Tax Services.pdf resized.jpg,765,990,tabel,563,192,695,512
2071,68_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,tabel,558,183,698,755
2072,68_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,page_no,632,930,665,961
2073,68_ADP SOC 1 Report - Labor Manager Services System.pdf resized.jpg,765,990,tabel,558,201,701,867
2074,68_ADP SOC 1 Report - Labor Manager Services System.pdf resized.jpg,765,990,page_no,634,932,666,961
2075,68_ADP TotalPay Services (1).pdf resized.jpg,765,990,page_no,632,935,669,964
2076,68_ADP TotalPay Services (1).pdf resized.jpg,765,990,tabel,551,292,695,803
2077,68_ADP TotalPay Services.pdf resized.jpg,765,990,tabel,549,289,697,803
2078,68_ADP TotalPay Services.pdf resized.jpg,765,990,page_no,628,927,671,970
2079,68_ADP Wage Payments.pdf resized.jpg,765,990,page_no,631,910,669,950
2080,68_ADP Wage Payments.pdf resized.jpg,765,990,tabel,580,224,708,855
2081,69 resized.jpg,765,990,tabel,555,200,698,692
2082,69 resized.jpg,765,990,page_no,634,913,663,941
2083,690 resized.jpg,765,990,tabel,565,222,695,624
2084,690 resized.jpg,765,990,page_no,638,910,663,939
2085,691 resized.jpg,765,990,tabel,563,190,697,556
2086,691 resized.jpg,765,990,page_no,632,925,653,948
2087,692 resized.jpg,765,990,tabel,551,224,692,568
2088,692 resized.jpg,765,990,page_no,636,931,663,959
2089,693 resized.jpg,765,990,tabel,553,225,697,566
2090,693 resized.jpg,765,990,page_no,633,931,666,963
2091,694 resized.jpg,765,990,page_no,638,913,666,942
2092,694 resized.jpg,765,990,tabel,569,209,715,804
2093,695 resized.jpg,765,990,tabel,577,204,703,834
2094,695 resized.jpg,765,990,page_no,635,907,662,947
2095,696 resized.jpg,765,990,page_no,636,913,665,942
2096,696 resized.jpg,765,990,tabel,553,187,697,586
2097,697 resized.jpg,765,990,tabel,551,186,697,453
2098,697 resized.jpg,765,990,page_no,634,930,667,961
2099,698 resized.jpg,765,990,tabel,556,184,695,736
2100,698 resized.jpg,765,990,page_no,636,913,662,939
2101,699 resized.jpg,765,990,tabel,562,186,695,780
2102,699 resized.jpg,765,990,page_no,638,913,665,942
2103,69_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,tabel,558,183,695,524
2104,69_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,page_no,632,913,669,949
2105,69_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,page_no,632,912,663,947
2106,69_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,tabel,560,183,697,526
2107,69_ADP MAS eTime 09 30 2021 SOC 1.pdf resized.jpg,765,990,tabel,563,204,697,740
2108,69_ADP MAS eTime 09 30 2021 SOC 1.pdf resized.jpg,765,990,page_no,631,910,666,952
2109,69_ADP MAS eTime.pdf resized.jpg,765,990,page_no,631,910,671,955
2110,69_ADP MAS eTime.pdf resized.jpg,765,990,tabel,561,206,694,738
2111,69_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,tabel,563,232,697,760
2112,69_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,page_no,631,907,663,947
2113,69_ADP Payroll Tax Services.pdf resized.jpg,765,990,tabel,563,232,695,756
2114,69_ADP Payroll Tax Services.pdf resized.jpg,765,990,page_no,632,910,668,950
2115,69_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,tabel,555,183,697,866
2116,69_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,page_no,631,930,661,976
2117,69_ADP SOC 1 Report - Labor Manager Services System.pdf resized.jpg,765,990,page_no,629,930,669,973
2118,69_ADP SOC 1 Report - Labor Manager Services System.pdf resized.jpg,765,990,tabel,555,201,697,640
2119,69_ADP TotalPay Services (1).pdf resized.jpg,765,990,tabel,552,207,700,766
2120,69_ADP TotalPay Services (1).pdf resized.jpg,765,990,page_no,634,927,666,967
2121,69_ADP TotalPay Services.pdf resized.jpg,765,990,page_no,631,933,669,989
2122,69_ADP TotalPay Services.pdf resized.jpg,765,990,tabel,551,210,697,761
2123,69_ADP Wage Payments.pdf resized.jpg,765,990,tabel,578,187,709,795
2124,69_ADP Wage Payments.pdf resized.jpg,765,990,page_no,632,913,663,950
2125,6_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,Date_Report,66,365,209,419
2126,6_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,Date_Report,67,375,210,429
2127,6_ADP MAS eTime 09 30 2021 SOC 1.pdf resized.jpg,765,990,Date_Report,74,373,217,427
2128,6_ADP MAS eTime.pdf resized.jpg,765,990,Date_Report,65,371,208,425
2129,6_ADP MAS ezLaborManager.pdf resized.jpg,765,990,Date_Report,75,374,218,428
2130,6_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,Date_Report,77,390,245,430
2131,6_ADP Payroll Tax Services.pdf resized.jpg,765,990,Date_Report,63,390,243,444
2132,6_ADP TotalPay Services (1).pdf resized.jpg,765,990,Date_Report,80,378,249,426
2133,6_ADP TotalPay Services.pdf resized.jpg,765,990,Date_Report,75,375,246,418
2134,6_ADP Wage Payments.pdf resized.jpg,765,990,Date_Report,61,373,204,427
2135,6_ADP Workforce Now.pdf resized.jpg,765,990,Date_Report,77,373,220,427
2136,7 resized.jpg,765,990,Description,48,466,532,566
2137,70 resized.jpg,765,990,tabel,563,227,697,453
2138,70 resized.jpg,765,990,page_no,631,913,671,943
2139,700 resized.jpg,765,990,tabel,557,181,697,733
2140,700 resized.jpg,765,990,page_no,636,913,660,944
2141,701 resized.jpg,765,990,page_no,636,909,663,947
2142,701 resized.jpg,765,990,tabel,551,206,698,853
2143,702 resized.jpg,765,990,tabel,550,222,698,721
2144,702 resized.jpg,765,990,page_no,630,928,668,959
2145,703 resized.jpg,765,990,page_no,638,913,663,944
2146,703 resized.jpg,765,990,tabel,563,186,698,777
2147,704 resized.jpg,765,990,tabel,565,230,695,783
2148,704 resized.jpg,765,990,page_no,629,925,653,951
2149,705 resized.jpg,765,990,tabel,565,224,698,736
2150,705 resized.jpg,765,990,page_no,635,934,659,966
2151,706 resized.jpg,765,990,tabel,565,225,694,697
2152,706 resized.jpg,765,990,page_no,635,933,668,962
2153,707 resized.jpg,765,990,tabel,568,212,713,860
2154,707 resized.jpg,765,990,page_no,635,913,663,942
2155,708 resized.jpg,765,990,page_no,633,912,665,942
2156,708 resized.jpg,765,990,tabel,580,254,710,615
2157,709 resized.jpg,765,990,tabel,551,224,695,719
2158,709 resized.jpg,765,990,page_no,633,909,665,947
2159,70_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,page_no,629,913,666,949
2160,70_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,tabel,558,181,695,840
2161,70_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,tabel,558,181,698,852
2162,70_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,page_no,629,909,666,958
2163,70_ADP MAS eTime 09 30 2021 SOC 1.pdf resized.jpg,765,990,tabel,561,204,697,680
2164,70_ADP MAS eTime 09 30 2021 SOC 1.pdf resized.jpg,765,990,page_no,631,907,666,941
2165,70_ADP MAS eTime.pdf resized.jpg,765,990,page_no,632,913,669,944
2166,70_ADP MAS eTime.pdf resized.jpg,765,990,tabel,560,210,697,683
2167,70_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,tabel,561,190,697,861
2168,70_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,page_no,632,913,665,946
2169,70_ADP Payroll Tax Services.pdf resized.jpg,765,990,page_no,632,909,666,946
2170,70_ADP Payroll Tax Services.pdf resized.jpg,765,990,tabel,561,190,697,860
2171,70_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,tabel,557,183,694,866
2172,70_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,page_no,628,929,663,961
2173,70_ADP SOC 1 Report - Labor Manager Services System.pdf resized.jpg,765,990,page_no,634,933,661,966
2174,70_ADP SOC 1 Report - Labor Manager Services System.pdf resized.jpg,765,990,tabel,555,201,695,772
2175,70_ADP TotalPay Services (1).pdf resized.jpg,765,990,tabel,551,216,698,766
2176,70_ADP TotalPay Services (1).pdf resized.jpg,765,990,page_no,628,929,661,967
2177,70_ADP TotalPay Services.pdf resized.jpg,765,990,page_no,634,935,666,964
2178,70_ADP TotalPay Services.pdf resized.jpg,765,990,tabel,551,212,697,764
2179,70_ADP Wage Payments.pdf resized.jpg,765,990,tabel,580,244,711,853
2180,70_ADP Wage Payments.pdf resized.jpg,765,990,page_no,634,912,665,943
2181,71 resized.jpg,765,990,tabel,555,201,701,698
2182,71 resized.jpg,765,990,page_no,632,913,665,944
2183,710 resized.jpg,765,990,tabel,551,225,698,701
2184,710 resized.jpg,765,990,page_no,630,934,669,963
2185,711 resized.jpg,765,990,tabel,559,184,697,374
2186,711 resized.jpg,765,990,page_no,636,912,671,942
2187,712 resized.jpg,765,990,tabel,563,186,695,833
2188,712 resized.jpg,765,990,page_no,633,915,665,940
2189,713 resized.jpg,765,990,tabel,556,183,694,372
2190,713 resized.jpg,765,990,page_no,636,915,663,936
2191,714 resized.jpg,765,990,page_no,636,913,663,942
2192,714 resized.jpg,765,990,tabel,553,207,698,719
2193,715 resized.jpg,765,990,page_no,630,933,663,963
2194,715 resized.jpg,765,990,tabel,551,186,698,834
2195,716 resized.jpg,765,990,tabel,562,187,700,831
2196,716 resized.jpg,765,990,page_no,636,913,665,937
2197,717 resized.jpg,765,990,tabel,565,190,698,763
2198,717 resized.jpg,765,990,page_no,630,922,654,947
2199,718 resized.jpg,765,990,tabel,563,187,698,451
2200,718 resized.jpg,765,990,page_no,636,936,666,959
2201,719 resized.jpg,765,990,page_no,629,931,672,968
2202,719 resized.jpg,765,990,tabel,563,187,697,453
2203,71_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,page_no,631,910,663,943
2204,71_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,tabel,558,220,697,716
2205,71_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,tabel,555,220,698,712
2206,71_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,page_no,631,912,661,944
2207,71_ADP MAS eTime 09 30 2021 SOC 1.pdf resized.jpg,765,990,tabel,560,210,698,683
2208,71_ADP MAS eTime 09 30 2021 SOC 1.pdf resized.jpg,765,990,page_no,628,915,666,946
2209,71_ADP MAS eTime.pdf resized.jpg,765,990,tabel,561,206,694,681
2210,71_ADP MAS eTime.pdf resized.jpg,765,990,page_no,634,912,666,941
2211,71_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,page_no,629,907,666,943
2212,71_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,tabel,563,190,692,343
2213,71_ADP Payroll Tax Services.pdf resized.jpg,765,990,tabel,563,193,697,343
2214,71_ADP Payroll Tax Services.pdf resized.jpg,765,990,page_no,634,913,663,941
2215,71_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,page_no,632,930,661,958
2216,71_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,tabel,557,216,698,712
2217,71_ADP SOC 1 Report - Labor Manager Services System.pdf resized.jpg,765,990,tabel,558,203,697,393
2218,71_ADP SOC 1 Report - Labor Manager Services System.pdf resized.jpg,765,990,page_no,634,932,663,961
2219,71_ADP TotalPay Services (1).pdf resized.jpg,765,990,page_no,637,930,668,960
2220,71_ADP TotalPay Services (1).pdf resized.jpg,765,990,tabel,548,210,692,683
2221,71_ADP TotalPay Services.pdf resized.jpg,765,990,tabel,552,210,698,686
2222,71_ADP TotalPay Services.pdf resized.jpg,765,990,page_no,633,933,662,963
2223,71_ADP Wage Payments.pdf resized.jpg,765,990,page_no,632,909,666,941
2224,71_ADP Wage Payments.pdf resized.jpg,765,990,tabel,577,206,709,738
2225,72 resized.jpg,765,990,tabel,549,200,698,846
2226,72 resized.jpg,765,990,page_no,634,907,663,940
2227,720 resized.jpg,765,990,tabel,568,210,710,740
2228,720 resized.jpg,765,990,page_no,635,909,662,939
2229,721 resized.jpg,765,990,page_no,635,910,662,940
2230,721 resized.jpg,765,990,tabel,579,222,710,581
2231,722 resized.jpg,765,990,tabel,553,189,697,798
2232,722 resized.jpg,765,990,page_no,635,915,663,944
2233,723 resized.jpg,765,990,page_no,635,930,663,959
2234,723 resized.jpg,765,990,tabel,551,186,695,780
2235,724 resized.jpg,765,990,tabel,557,236,697,847
2236,724 resized.jpg,765,990,page_no,635,912,665,940
2237,725 resized.jpg,765,990,tabel,563,187,697,777
2238,725 resized.jpg,765,990,page_no,636,913,663,940
2239,726 resized.jpg,765,990,page_no,636,915,671,944
2240,726 resized.jpg,765,990,tabel,554,236,697,844
2241,727 resized.jpg,765,990,tabel,553,207,697,737
2242,727 resized.jpg,765,990,page_no,636,913,659,940
2243,728 resized.jpg,765,990,page_no,633,933,665,965
2244,728 resized.jpg,765,990,tabel,551,187,698,740
2245,729 resized.jpg,765,990,tabel,565,187,697,777
2246,729 resized.jpg,765,990,page_no,635,915,666,936
2247,72_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,page_no,632,913,675,952
2248,72_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,tabel,557,200,694,750
2249,72_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,tabel,555,200,697,752
2250,72_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,page_no,631,912,671,947
2251,72_ADP MAS eTime 09 30 2021 SOC 1.pdf resized.jpg,765,990,page_no,635,912,665,944
2252,72_ADP MAS eTime 09 30 2021 SOC 1.pdf resized.jpg,765,990,tabel,565,206,698,823
2253,72_ADP MAS eTime.pdf resized.jpg,765,990,tabel,565,207,695,820
2254,72_ADP MAS eTime.pdf resized.jpg,765,990,page_no,629,909,668,941
2255,72_ADP MAS ezLaborManager.pdf resized.jpg,765,990,tabel,557,244,695,701
2256,72_ADP MAS ezLaborManager.pdf resized.jpg,765,990,page_no,631,913,669,944
2257,72_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,page_no,635,906,663,941
2258,72_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,tabel,563,232,700,667
2259,72_ADP Payroll Tax Services.pdf resized.jpg,765,990,tabel,561,232,698,669
2260,72_ADP Payroll Tax Services.pdf resized.jpg,765,990,page_no,628,913,665,949
2261,72_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,tabel,557,181,697,735
2262,72_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,page_no,632,927,669,966
2263,72_ADP SOC 1 Report - Labor Manager Services System.pdf resized.jpg,765,990,tabel,565,235,700,843
2264,72_ADP SOC 1 Report - Labor Manager Services System.pdf resized.jpg,765,990,page_no,631,933,665,964
2265,72_ADP TotalPay Services (1).pdf resized.jpg,765,990,page_no,631,929,665,964
2266,72_ADP TotalPay Services (1).pdf resized.jpg,765,990,tabel,552,247,697,629
2267,72_ADP TotalPay Services.pdf resized.jpg,765,990,tabel,554,250,697,632
2268,72_ADP TotalPay Services.pdf resized.jpg,765,990,page_no,634,935,663,964
2269,72_ADP Wage Payments.pdf resized.jpg,765,990,tabel,578,206,718,550
2270,72_ADP Wage Payments.pdf resized.jpg,765,990,page_no,634,909,666,938
2271,73 resized.jpg,765,990,tabel,554,200,700,846
2272,73 resized.jpg,765,990,page_no,628,932,663,963
2273,730 resized.jpg,765,990,tabel,563,192,695,840
2274,730 resized.jpg,765,990,page_no,630,924,654,950
2275,731 resized.jpg,765,990,page_no,633,937,669,968
2276,731 resized.jpg,765,990,tabel,556,244,694,624
2277,732 resized.jpg,765,990,tabel,554,244,694,471
2278,732 resized.jpg,765,990,page_no,635,931,662,962
2279,733 resized.jpg,765,990,page_no,632,909,660,944
2280,733 resized.jpg,765,990,tabel,582,244,713,854
2281,734 resized.jpg,765,990,tabel,554,186,701,584
2282,734 resized.jpg,765,990,page_no,635,913,663,937
2283,735 resized.jpg,765,990,page_no,629,931,663,971
2284,735 resized.jpg,765,990,tabel,548,186,694,606
2285,736 resized.jpg,765,990,tabel,556,203,700,848
2286,736 resized.jpg,765,990,page_no,636,915,666,940
2287,737 resized.jpg,765,990,page_no,638,912,668,936
2288,737 resized.jpg,765,990,tabel,562,186,698,700
2289,738 resized.jpg,765,990,tabel,557,201,700,850
2290,738 resized.jpg,765,990,page_no,636,913,665,939
2291,739 resized.jpg,765,990,tabel,551,206,695,622
2292,739 resized.jpg,765,990,page_no,635,912,662,953
2293,73_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,page_no,635,910,668,955
2294,73_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,tabel,554,203,695,486
2295,73_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,tabel,555,198,694,483
2296,73_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,page_no,631,910,669,946
2297,73_ADP MAS eTime 09 30 2021 SOC 1.pdf resized.jpg,765,990,page_no,635,910,665,940
2298,73_ADP MAS eTime 09 30 2021 SOC 1.pdf resized.jpg,765,990,tabel,561,206,698,853
2299,73_ADP MAS eTime.pdf resized.jpg,765,990,tabel,561,207,695,850
2300,73_ADP MAS eTime.pdf resized.jpg,765,990,page_no,628,906,666,949
2301,73_ADP MAS ezLaborManager.pdf resized.jpg,765,990,tabel,557,201,698,621
2302,73_ADP MAS ezLaborManager.pdf resized.jpg,765,990,page_no,634,916,665,944
2303,73_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,page_no,631,912,661,947
2304,73_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,page_no,565,192,700,784
2305,73_ADP Payroll Tax Services.pdf resized.jpg,765,990,tabel,561,190,695,780
2306,73_ADP Payroll Tax Services.pdf resized.jpg,765,990,page_no,631,906,665,944
2307,73_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,tabel,558,183,695,369
2308,73_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,page_no,631,932,669,972
2309,73_ADP SOC 1 Report - Labor Manager Services System.pdf resized.jpg,765,990,page_no,629,933,665,967
2310,73_ADP SOC 1 Report - Labor Manager Services System.pdf resized.jpg,765,990,tabel,561,200,700,447
2311,73_ADP TotalPay Services (1).pdf resized.jpg,765,990,tabel,558,210,701,872
2312,73_ADP TotalPay Services (1).pdf resized.jpg,765,990,page_no,632,930,669,967
2313,73_ADP TotalPay Services.pdf resized.jpg,765,990,page_no,635,932,671,978
2314,73_ADP TotalPay Services.pdf resized.jpg,765,990,tabel,555,210,695,878
2315,73_ADP Wage Payments.pdf resized.jpg,765,990,page_no,632,909,672,949
2316,73_ADP Wage Payments.pdf resized.jpg,765,990,tabel,580,284,703,678
2317,74 resized.jpg,765,990,tabel,561,223,697,452
2318,74 resized.jpg,765,990,page_no,631,913,666,938
2319,740 resized.jpg,765,990,tabel,551,186,695,719
2320,740 resized.jpg,765,990,page_no,635,931,669,962
2321,741 resized.jpg,765,990,page_no,636,913,666,942
2322,741 resized.jpg,765,990,tabel,563,186,697,700
2323,742 resized.jpg,765,990,tabel,563,192,698,780
2324,742 resized.jpg,765,990,page_no,630,925,654,954
2325,743 resized.jpg,765,990,page_no,636,936,663,960
2326,743 resized.jpg,765,990,tabel,557,206,697,851
2327,744 resized.jpg,765,990,tabel,559,206,695,813
2328,744 resized.jpg,765,990,page_no,627,922,665,962
2329,745 resized.jpg,765,990,page_no,632,912,663,937
2330,745 resized.jpg,765,990,tabel,580,207,712,756
2331,746 resized.jpg,765,990,tabel,553,187,695,778
